Subject,LOCATION,Country,FREQUENCY,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
"Short-term interest rates, Per cent per annum",USA,United States,Q,1992-Q3,PC,Percentage,0,Units,,,3.27,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1992-Q4,PC,Percentage,0,Units,,,3.44,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1993-Q1,PC,Percentage,0,Units,,,3.14,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1993-Q2,PC,Percentage,0,Units,,,3.133333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1993-Q3,PC,Percentage,0,Units,,,3.14,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1993-Q4,PC,Percentage,0,Units,,,3.283333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1994-Q1,PC,Percentage,0,Units,,,3.45,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1994-Q2,PC,Percentage,0,Units,,,4.346667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1994-Q3,PC,Percentage,0,Units,,,4.856667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1994-Q4,PC,Percentage,0,Units,,,5.863333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1995-Q1,PC,Percentage,0,Units,,,6.183333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1995-Q2,PC,Percentage,0,Units,,,6.01,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1995-Q3,PC,Percentage,0,Units,,,5.756667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1995-Q4,PC,Percentage,0,Units,,,5.716667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1996-Q1,PC,Percentage,0,Units,,,5.276667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1996-Q2,PC,Percentage,0,Units,,,5.393333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1996-Q3,PC,Percentage,0,Units,,,5.48,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1996-Q4,PC,Percentage,0,Units,,,5.41,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1997-Q1,PC,Percentage,0,Units,,,5.443333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1997-Q2,PC,Percentage,0,Units,,,5.69,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1997-Q3,PC,Percentage,0,Units,,,5.6,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1997-Q4,PC,Percentage,0,Units,,,5.73,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1998-Q1,PC,Percentage,0,Units,,,5.553333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1998-Q2,PC,Percentage,0,Units,,,5.59,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1998-Q3,PC,Percentage,0,Units,,,5.526667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1998-Q4,PC,Percentage,0,Units,,,5.196667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1999-Q1,PC,Percentage,0,Units,,,4.9,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1999-Q2,PC,Percentage,0,Units,,,4.976666,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1999-Q3,PC,Percentage,0,Units,,,5.383333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,1999-Q4,PC,Percentage,0,Units,,,6.06,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2000-Q1,PC,Percentage,0,Units,,,6.033333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2000-Q2,PC,Percentage,0,Units,,,6.573333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2000-Q3,PC,Percentage,0,Units,,,6.626667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2000-Q4,PC,Percentage,0,Units,,,6.59,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2001-Q1,PC,Percentage,0,Units,,,5.256667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2001-Q2,PC,Percentage,0,Units,,,4.096667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2001-Q3,PC,Percentage,0,Units,,,3.336667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2001-Q4,PC,Percentage,0,Units,,,2.056667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2002-Q1,PC,Percentage,0,Units,,,1.823333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2002-Q2,PC,Percentage,0,Units,,,1.833333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2002-Q3,PC,Percentage,0,Units,,,1.76,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2002-Q4,PC,Percentage,0,Units,,,1.486667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2003-Q1,PC,Percentage,0,Units,,,1.263333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2003-Q2,PC,Percentage,0,Units,,,1.166667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2003-Q3,PC,Percentage,0,Units,,,1.07,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2003-Q4,PC,Percentage,0,Units,,,1.103333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2004-Q1,PC,Percentage,0,Units,,,1.053333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2004-Q2,PC,Percentage,0,Units,,,1.246667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2004-Q3,PC,Percentage,0,Units,,,1.703333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2004-Q4,PC,Percentage,0,Units,,,2.25,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2005-Q1,PC,Percentage,0,Units,,,2.783333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2005-Q2,PC,Percentage,0,Units,,,3.23,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2005-Q3,PC,Percentage,0,Units,,,3.736667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2005-Q4,PC,Percentage,0,Units,,,4.296667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2006-Q1,PC,Percentage,0,Units,,,4.72,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2006-Q2,PC,Percentage,0,Units,,,5.176667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2006-Q3,PC,Percentage,0,Units,,,5.393333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2006-Q4,PC,Percentage,0,Units,,,5.323333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2007-Q1,PC,Percentage,0,Units,,,5.31,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2007-Q2,PC,Percentage,0,Units,,,5.316667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2007-Q3,PC,Percentage,0,Units,,,5.423333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2007-Q4,PC,Percentage,0,Units,,,5.023334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2008-Q1,PC,Percentage,0,Units,,,3.23,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2008-Q2,PC,Percentage,0,Units,,,2.756667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2008-Q3,PC,Percentage,0,Units,,,3.056667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2008-Q4,PC,Percentage,0,Units,,,2.816667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2009-Q1,PC,Percentage,0,Units,,,1.083333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2009-Q2,PC,Percentage,0,Units,,,0.6166667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2009-Q3,PC,Percentage,0,Units,,,0.3,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2009-Q4,PC,Percentage,0,Units,,,0.2233333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2010-Q1,PC,Percentage,0,Units,,,0.2066667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2010-Q2,PC,Percentage,0,Units,,,0.4233333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2010-Q3,PC,Percentage,0,Units,,,0.3366667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2010-Q4,PC,Percentage,0,Units,,,0.28,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2011-Q1,PC,Percentage,0,Units,,,0.2833333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2011-Q2,PC,Percentage,0,Units,,,0.22,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2011-Q3,PC,Percentage,0,Units,,,0.2866667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2011-Q4,PC,Percentage,0,Units,,,0.4233333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2012-Q1,PC,Percentage,0,Units,,,0.33,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2012-Q2,PC,Percentage,0,Units,,,0.3,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2012-Q3,PC,Percentage,0,Units,,,0.2666667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2012-Q4,PC,Percentage,0,Units,,,0.2333333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2013-Q1,PC,Percentage,0,Units,,,0.22,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2013-Q2,PC,Percentage,0,Units,,,0.1966667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2013-Q3,PC,Percentage,0,Units,,,0.1233333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2013-Q4,PC,Percentage,0,Units,,,0.1266667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2014-Q1,PC,Percentage,0,Units,,,0.1233333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2014-Q2,PC,Percentage,0,Units,,,0.1133333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2014-Q3,PC,Percentage,0,Units,,,0.1266667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2014-Q4,PC,Percentage,0,Units,,,0.1333333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2015-Q1,PC,Percentage,0,Units,,,0.15,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2015-Q2,PC,Percentage,0,Units,,,0.1533333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2015-Q3,PC,Percentage,0,Units,,,0.24,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2015-Q4,PC,Percentage,0,Units,,,0.3633333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2016-Q1,PC,Percentage,0,Units,,,0.5533333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2016-Q2,PC,Percentage,0,Units,,,0.5566667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2016-Q3,PC,Percentage,0,Units,,,0.7,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2016-Q4,PC,Percentage,0,Units,,,0.7666667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2017-Q1,PC,Percentage,0,Units,,,0.9166667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2017-Q2,PC,Percentage,0,Units,,,1.08,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2017-Q3,PC,Percentage,0,Units,,,1.24,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2017-Q4,PC,Percentage,0,Units,,,1.373333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2018-Q1,PC,Percentage,0,Units,,,1.83,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2018-Q2,PC,Percentage,0,Units,,,2.183333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2018-Q3,PC,Percentage,0,Units,,,2.2,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2018-Q4,PC,Percentage,0,Units,,,2.54,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2019-Q1,PC,Percentage,0,Units,,,2.52,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2019-Q2,PC,Percentage,0,Units,,,2.403333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2019-Q3,PC,Percentage,0,Units,,,2.103333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2019-Q4,PC,Percentage,0,Units,,,1.803333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2020-Q1,PC,Percentage,0,Units,,,1.53,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2020-Q2,PC,Percentage,0,Units,,,0.185,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2020-Q3,PC,Percentage,0,Units,,,0.1533333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2020-Q4,PC,Percentage,0,Units,,,0.15,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2021-Q1,PC,Percentage,0,Units,,,0.1166667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2021-Q2,PC,Percentage,0,Units,,,0.1,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2021-Q3,PC,Percentage,0,Units,,,0.1,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2021-Q4,PC,Percentage,0,Units,,,0.14,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2022-Q1,PC,Percentage,0,Units,,,0.4433333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2022-Q2,PC,Percentage,0,Units,,,1.37,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2022-Q3,PC,Percentage,0,Units,,,2.823333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2022-Q4,PC,Percentage,0,Units,,,4.273334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2023-Q1,PC,Percentage,0,Units,,,4.753334,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2023-Q2,PC,Percentage,0,Units,,,5.133333,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2023-Q3,PC,Percentage,0,Units,,,5.426667,,
"Short-term interest rates, Per cent per annum",USA,United States,Q,2023-Q4,PC,Percentage,0,Units,,,5.396667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1997-Q3,PC,Percentage,0,Units,,,13.26,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1997-Q4,PC,Percentage,0,Units,,,12.83,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1998-Q1,PC,Percentage,0,Units,,,17.25333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1998-Q2,PC,Percentage,0,Units,,,15.11,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1998-Q3,PC,Percentage,0,Units,,,17.565,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1998-Q4,PC,Percentage,0,Units,,,15.72,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1999-Q1,PC,Percentage,0,Units,,,11.29333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1999-Q2,PC,Percentage,0,Units,,,11.52667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1999-Q3,PC,Percentage,0,Units,,,9.866667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,1999-Q4,PC,Percentage,0,Units,,,11.13333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2000-Q1,PC,Percentage,0,Units,,,11.88333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2000-Q2,PC,Percentage,0,Units,,,10.71667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2000-Q3,PC,Percentage,0,Units,,,9.863334,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2000-Q4,PC,Percentage,0,Units,,,10.56667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2001-Q1,PC,Percentage,0,Units,,,7.5,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2001-Q2,PC,Percentage,0,Units,,,8.016666,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2001-Q3,PC,Percentage,0,Units,,,6.896667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2001-Q4,PC,Percentage,0,Units,,,6.52,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2002-Q1,PC,Percentage,0,Units,,,5.43,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2002-Q2,PC,Percentage,0,Units,,,4.19,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2002-Q3,PC,Percentage,0,Units,,,3.153333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2002-Q4,PC,Percentage,0,Units,,,2.926667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2003-Q1,PC,Percentage,0,Units,,,2.853333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2003-Q2,PC,Percentage,0,Units,,,2.616667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2003-Q3,PC,Percentage,0,Units,,,2.916667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2003-Q4,PC,Percentage,0,Units,,,2.683333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2004-Q1,PC,Percentage,0,Units,,,1.65,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2004-Q2,PC,Percentage,0,Units,,,1.443333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2004-Q3,PC,Percentage,0,Units,,,1.89,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2004-Q4,PC,Percentage,0,Units,,,2.336667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2005-Q1,PC,Percentage,0,Units,,,2.756667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2005-Q2,PC,Percentage,0,Units,,,3.003333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2005-Q3,PC,Percentage,0,Units,,,3.696667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2005-Q4,PC,Percentage,0,Units,,,4.666667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2006-Q1,PC,Percentage,0,Units,,,4.503334,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2006-Q2,PC,Percentage,0,Units,,,4.653333,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2006-Q3,PC,Percentage,0,Units,,,5.11,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2006-Q4,PC,Percentage,0,Units,,,5.036667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2007-Q1,PC,Percentage,0,Units,,,4.83,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2007-Q2,PC,Percentage,0,Units,,,4.786667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2007-Q3,PC,Percentage,0,Units,,,5.273334,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2007-Q4,PC,Percentage,0,Units,,,5.826667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2008-Q1,PC,Percentage,0,Units,,,6.57,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2008-Q2,PC,Percentage,0,Units,,,6.87,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2008-Q4,PC,Percentage,0,Units,,,8.27,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2009-Q1,PC,Percentage,0,Units,,,4.596667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2009-Q2,PC,Percentage,0,Units,,,1.39,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2009-Q3,PC,Percentage,0,Units,,,0.5166667,,
"Short-term interest rates, Per cent per annum",CHL,Chile,Q,2009-Q4,PC,Percentage,0,Units,,,0.4833333,,
